Hourly measurement data supplied by UK-air on 12/04/2020,,,,,
All Data GMT hour ending,,,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,,,
,,Cardiff Centre,,Cardiff Newport Road,
Date,Time,Nitrogen dioxide,Status,Nitrogen dioxide,Status
20/04/2016,07:00:00,36.68844,V ugm-3,No data,null
20/04/2016,08:00:00,21.36454,V ugm-3,No data,null
20/04/2016,09:00:00,19.17568,V ugm-3,No data,null
20/04/2016,10:00:00,18.61532,V ugm-3,No data,null
20/04/2016,11:00:00,14.18884,V ugm-3,No data,null
20/04/2016,12:00:00,15.23115,V ugm-3,No data,null
20/04/2016,13:00:00,17.87279,V ugm-3,No data,null
20/04/2016,14:00:00,18.66648,V ugm-3,No data,null
20/04/2016,15:00:00,23.51467,V ugm-3,No data,null
20/04/2016,16:00:00,25.9072,V ugm-3,No data,null
20/04/2016,17:00:00,24.91031,V ugm-3,No data,null
20/04/2016,18:00:00,27.40804,V ugm-3,No data,null
20/04/2016,19:00:00,26.47617,V ugm-3,No data,null
20/04/2016,20:00:00,24.20269,V ugm-3,No data,null
20/04/2016,21:00:00,19.54527,V ugm-3,No data,null
20/04/2016,22:00:00,22.05638,V ugm-3,No data,null
20/04/2016,23:00:00,12.98731,V ugm-3,No data,null
20/04/2016,24:00:00,10.60338,V ugm-3,No data,null
21/04/2016,01:00:00,11.24614,V ugm-3,No data,null
21/04/2016,02:00:00,16.82936,V ugm-3,No data,null
21/04/2016,03:00:00,19.26653,V ugm-3,No data,null
21/04/2016,04:00:00,16.43555,V ugm-3,No data,null
21/04/2016,05:00:00,17.00404,V ugm-3,No data,null
21/04/2016,06:00:00,19.10205,V ugm-3,No data,null
21/04/2016,07:00:00,24.95813,V ugm-3,No data,null
21/04/2016,08:00:00,29.66001,V ugm-3,No data,null
21/04/2016,09:00:00,29.59594,V ugm-3,No data,null
21/04/2016,10:00:00,24.40302,V ugm-3,No data,null
21/04/2016,11:00:00,22.40876,V ugm-3,No data,null
21/04/2016,12:00:00,24.70424,V ugm-3,No data,null
21/04/2016,13:00:00,21.67819,V ugm-3,No data,null
21/04/2016,14:00:00,27.44007,V ugm-3,No data,null
21/04/2016,15:00:00,29.59642,V ugm-3,No data,null
21/04/2016,16:00:00,31.42859,V ugm-3,No data,null
21/04/2016,17:00:00,46.45606,V ugm-3,No data,null
21/04/2016,18:00:00,41.40323,V ugm-3,No data,null
21/04/2016,19:00:00,34.91221,V ugm-3,No data,null
21/04/2016,20:00:00,34.48572,V ugm-3,No data,null
21/04/2016,21:00:00,30.53784,V ugm-3,No data,null
21/04/2016,22:00:00,26.96673,V ugm-3,No data,null
21/04/2016,23:00:00,19.01933,V ugm-3,No data,null
21/04/2016,24:00:00,18.96531,V ugm-3,No data,null
22/04/2016,01:00:00,16.31618,V ugm-3,No data,null
22/04/2016,02:00:00,12.6939,V ugm-3,No data,null
22/04/2016,03:00:00,14.08843,V ugm-3,No data,null
22/04/2016,04:00:00,11.24933,V ugm-3,No data,null
22/04/2016,05:00:00,12.05449,V ugm-3,No data,null
22/04/2016,06:00:00,25.58208,V ugm-3,No data,null
22/04/2016,07:00:00,32.52828,V ugm-3,No data,null
22/04/2016,08:00:00,33.27607,V ugm-3,No data,null
22/04/2016,09:00:00,32.66933,V ugm-3,No data,null
22/04/2016,10:00:00,26.72193,V ugm-3,No data,null
22/04/2016,11:00:00,24.13097,V ugm-3,No data,null
22/04/2016,12:00:00,24.86967,V ugm-3,No data,null
22/04/2016,13:00:00,26.54502,V ugm-3,No data,null
22/04/2016,14:00:00,26.98251,V ugm-3,No data,null
22/04/2016,15:00:00,27.16706,V ugm-3,No data,null
22/04/2016,16:00:00,35.15988,V ugm-3,No data,null
22/04/2016,17:00:00,31.06761,V ugm-3,No data,null
22/04/2016,18:00:00,27.09008,V ugm-3,No data,null
22/04/2016,19:00:00,27.94688,V ugm-3,No data,null
22/04/2016,20:00:00,29.85508,V ugm-3,No data,null
22/04/2016,21:00:00,28.74679,V ugm-3,No data,null
22/04/2016,22:00:00,24.72337,V ugm-3,No data,null
22/04/2016,23:00:00,20.2113,V ugm-3,No data,null
22/04/2016,24:00:00,13.84459,V ugm-3,No data,null
23/04/2016,01:00:00,12.00668,V ugm-3,No data,null
23/04/2016,02:00:00,15.40073,V ugm-3,No data,null
23/04/2016,03:00:00,12.66649,V ugm-3,No data,null
23/04/2016,04:00:00,11.85893,V ugm-3,No data,null
23/04/2016,05:00:00,21.29808,V ugm-3,No data,null
23/04/2016,06:00:00,16.77693,V ugm-3,No data,null
23/04/2016,07:00:00,23.1446,V ugm-3,No data,null
23/04/2016,08:00:00,15.8006,V ugm-3,No data,null
23/04/2016,09:00:00,13.56441,V ugm-3,No data,null
23/04/2016,10:00:00,11.38703,V ugm-3,No data,null
23/04/2016,11:00:00,10.07888,V ugm-3,No data,null
23/04/2016,12:00:00,9.83168,V ugm-3,No data,null
23/04/2016,13:00:00,11.19482,V ugm-3,No data,null
23/04/2016,14:00:00,11.06812,V ugm-3,No data,null
23/04/2016,15:00:00,10.87782,V ugm-3,No data,null
23/04/2016,16:00:00,13.23833,V ugm-3,No data,null
23/04/2016,17:00:00,21.87039,V ugm-3,No data,null
23/04/2016,18:00:00,17.88905,V ugm-3,No data,null
23/04/2016,19:00:00,16.57946,V ugm-3,No data,null
23/04/2016,20:00:00,14.59381,V ugm-3,No data,null
23/04/2016,21:00:00,18.37865,V ugm-3,No data,null
23/04/2016,22:00:00,17.07576,V ugm-3,No data,null
23/04/2016,23:00:00,19.0026,V ugm-3,No data,null
23/04/2016,24:00:00,14.84196,V ugm-3,No data,null
24/04/2016,01:00:00,16.0548,V ugm-3,No data,null
24/04/2016,02:00:00,12.31586,V ugm-3,No data,null
24/04/2016,03:00:00,19.71835,V ugm-3,No data,null
24/04/2016,04:00:00,17.03368,V ugm-3,No data,null
24/04/2016,05:00:00,10.98301,V ugm-3,No data,null
24/04/2016,06:00:00,9.86133,V ugm-3,No data,null
24/04/2016,07:00:00,8.86444,V ugm-3,No data,null
24/04/2016,08:00:00,13.86993,V ugm-3,No data,null
24/04/2016,09:00:00,11.93448,V ugm-3,No data,null
24/04/2016,10:00:00,10.06118,V ugm-3,No data,null
24/04/2016,11:00:00,10.81423,V ugm-3,No data,null
24/04/2016,12:00:00,9.31292,V ugm-3,No data,null
24/04/2016,13:00:00,10.48958,V ugm-3,No data,null
24/04/2016,14:00:00,13.05281,V ugm-3,No data,null
24/04/2016,15:00:00,7.86755,V ugm-3,No data,null
24/04/2016,16:00:00,6.36958,V ugm-3,No data,null
24/04/2016,17:00:00,7.11593,V ugm-3,No data,null
24/04/2016,18:00:00,6.74013,V ugm-3,No data,null
24/04/2016,19:00:00,6.67606,V ugm-3,No data,null
24/04/2016,20:00:00,10.14645,V ugm-3,No data,null
24/04/2016,21:00:00,13.28757,V ugm-3,No data,null
24/04/2016,22:00:00,12.1635,V ugm-3,No data,null
24/04/2016,23:00:00,15.65907,V ugm-3,No data,null
24/04/2016,24:00:00,22.11185,V ugm-3,No data,null
25/04/2016,01:00:00,15.46065,V ugm-3,No data,null
25/04/2016,02:00:00,10.28734,V ugm-3,No data,null
25/04/2016,03:00:00,10.59668,V ugm-3,No data,null
25/04/2016,04:00:00,15.6782,V ugm-3,No data,null
25/04/2016,05:00:00,14.79701,V ugm-3,No data,null
25/04/2016,06:00:00,17.50416,V ugm-3,No data,null
25/04/2016,07:00:00,21.98993,V ugm-3,No data,null
25/04/2016,08:00:00,23.10587,V ugm-3,No data,null
25/04/2016,09:00:00,16.83335,V ugm-3,No data,null
25/04/2016,10:00:00,11.29953,V ugm-3,No data,null
25/04/2016,11:00:00,8.28734,V ugm-3,No data,null
25/04/2016,12:00:00,9.48504,V ugm-3,No data,null
25/04/2016,13:00:00,8.59908,V ugm-3,No data,null
25/04/2016,14:00:00,10.04015,V ugm-3,No data,null
25/04/2016,15:00:00,10.22805,V ugm-3,No data,null
25/04/2016,16:00:00,8.97393,V ugm-3,No data,null
25/04/2016,17:00:00,9.28949,V ugm-3,No data,null
25/04/2016,18:00:00,14.30741,V ugm-3,No data,null
25/04/2016,19:00:00,7.39755,V ugm-3,No data,null
25/04/2016,20:00:00,8.64785,V ugm-3,No data,null
25/04/2016,21:00:00,8.45947,V ugm-3,No data,null
25/04/2016,22:00:00,9.1494,V ugm-3,No data,null
25/04/2016,23:00:00,6.51493,V ugm-3,No data,null
25/04/2016,24:00:00,7.21204,V ugm-3,No data,null
26/04/2016,01:00:00,4.95274,V ugm-3,No data,null
26/04/2016,02:00:00,9.9909,V ugm-3,No data,null
26/04/2016,03:00:00,16.61963,V ugm-3,No data,null
26/04/2016,04:00:00,17.6409,V ugm-3,No data,null
26/04/2016,05:00:00,11.39802,V ugm-3,No data,null
26/04/2016,06:00:00,38.07788,V ugm-3,No data,null
26/04/2016,07:00:00,19.66672,V ugm-3,No data,null
26/04/2016,08:00:00,21.8943,V ugm-3,No data,null
26/04/2016,09:00:00,21.95407,V ugm-3,No data,null
26/04/2016,10:00:00,14.64927,V ugm-3,No data,null
26/04/2016,11:00:00,12.87543,V ugm-3,No data,null
26/04/2016,12:00:00,11.10541,V ugm-3,No data,null
26/04/2016,13:00:00,12.48863,V ugm-3,No data,null
26/04/2016,14:00:00,14.75637,V ugm-3,No data,null
26/04/2016,15:00:00,21.87757,V ugm-3,No data,null
26/04/2016,16:00:00,23.77955,V ugm-3,No data,null
26/04/2016,17:00:00,17.72696,V ugm-3,No data,null
26/04/2016,18:00:00,15.25936,V ugm-3,No data,null
26/04/2016,19:00:00,11.59118,V ugm-3,No data,null
26/04/2016,20:00:00,15.80681,V ugm-3,No data,null
26/04/2016,21:00:00,11.83694,V ugm-3,No data,null
26/04/2016,22:00:00,12.1525,V ugm-3,No data,null
26/04/2016,23:00:00,16.49483,V ugm-3,No data,null
26/04/2016,24:00:00,14.48288,V ugm-3,No data,null
27/04/2016,01:00:00,10.29116,V ugm-3,No data,null
27/04/2016,02:00:00,12.48608,V ugm-3,No data,null
27/04/2016,03:00:00,23.27034,V ugm-3,No data,null
27/04/2016,04:00:00,14.67939,V ugm-3,No data,null
27/04/2016,05:00:00,16.57516,V ugm-3,No data,null
27/04/2016,06:00:00,18.92084,V ugm-3,No data,null
27/04/2016,07:00:00,32.13239,V ugm-3,No data,null
27/04/2016,08:00:00,37.33583,V ugm-3,No data,null
27/04/2016,09:00:00,34.40731,V ugm-3,No data,null
27/04/2016,10:00:00,13.60298,V ugm-3,No data,null
27/04/2016,11:00:00,14.82618,V ugm-3,No data,null
27/04/2016,12:00:00,10.9701,V ugm-3,No data,null
27/04/2016,13:00:00,18.49627,V ugm-3,No data,null
27/04/2016,14:00:00,23.81541,V ugm-3,No data,null
27/04/2016,15:00:00,27.61268,V ugm-3,No data,null
27/04/2016,16:00:00,30.09223,V ugm-3,No data,null
27/04/2016,17:00:00,18.13193,V ugm-3,No data,null
27/04/2016,18:00:00,24.96243,V ugm-3,No data,null
27/04/2016,19:00:00,15.76235,V ugm-3,No data,null
27/04/2016,20:00:00,19.56153,V ugm-3,No data,null
27/04/2016,21:00:00,32.60095,V ugm-3,No data,null
27/04/2016,22:00:00,29.4874,V ugm-3,No data,null
27/04/2016,23:00:00,21.57252,V ugm-3,No data,null
27/04/2016,24:00:00,37.60788,V ugm-3,No data,null
28/04/2016,01:00:00,28.72384,V ugm-3,No data,null
28/04/2016,02:00:00,27.13073,V ugm-3,No data,null
28/04/2016,03:00:00,29.0896,V ugm-3,No data,null
28/04/2016,04:00:00,33.85699,V ugm-3,No data,null
28/04/2016,05:00:00,33.28898,V ugm-3,No data,null
28/04/2016,06:00:00,34.85436,V ugm-3,No data,null
28/04/2016,07:00:00,58.96811,V ugm-3,No data,null
28/04/2016,08:00:00,43.71593,V ugm-3,No data,null
28/04/2016,09:00:00,36.36714,V ugm-3,No data,null
28/04/2016,10:00:00,29.85126,V ugm-3,No data,null
28/04/2016,11:00:00,17.72505,V ugm-3,No data,null
28/04/2016,12:00:00,14.35857,V ugm-3,No data,null
28/04/2016,13:00:00,15.04994,V ugm-3,No data,null
28/04/2016,14:00:00,11.93926,V ugm-3,No data,null
28/04/2016,15:00:00,10.61198,V ugm-3,No data,null
28/04/2016,16:00:00,12.63637,V ugm-3,No data,null
28/04/2016,17:00:00,14.47332,V ugm-3,No data,null
28/04/2016,18:00:00,11.29427,V ugm-3,No data,null
28/04/2016,19:00:00,8.87783,V ugm-3,No data,null
28/04/2016,20:00:00,11.97703,V ugm-3,No data,null
28/04/2016,21:00:00,13.87662,V ugm-3,No data,null
28/04/2016,22:00:00,11.08915,V ugm-3,No data,null
28/04/2016,23:00:00,14.76259,V ugm-3,No data,null
28/04/2016,24:00:00,11.09202,V ugm-3,No data,null
29/04/2016,01:00:00,8.29515,V ugm-3,No data,null
29/04/2016,02:00:00,11.93655,V ugm-3,No data,null
29/04/2016,03:00:00,13.51181,V ugm-3,No data,null
29/04/2016,04:00:00,17.51181,V ugm-3,No data,null
29/04/2016,05:00:00,9.71359,V ugm-3,No data,null
29/04/2016,06:00:00,14.92754,V ugm-3,No data,null
29/04/2016,07:00:00,19.96889,V ugm-3,No data,null
29/04/2016,08:00:00,25.32485,V ugm-3,No data,null
29/04/2016,09:00:00,23.68918,V ugm-3,No data,null
29/04/2016,10:00:00,16.56416,V ugm-3,No data,null
29/04/2016,11:00:00,13.50464,V ugm-3,No data,null
29/04/2016,12:00:00,10.76498,V ugm-3,No data,null
29/04/2016,13:00:00,12.47906,V ugm-3,No data,null
29/04/2016,14:00:00,12.86061,V ugm-3,No data,null
29/04/2016,15:00:00,16.48718,V ugm-3,No data,null
29/04/2016,16:00:00,18.00667,V ugm-3,No data,null
29/04/2016,17:00:00,20.15393,V ugm-3,No data,null
29/04/2016,18:00:00,12.19936,V ugm-3,No data,null
29/04/2016,19:00:00,12.50871,V ugm-3,No data,null
29/04/2016,20:00:00,27.7805,V ugm-3,No data,null
29/04/2016,21:00:00,28.56128,V ugm-3,No data,null
29/04/2016,22:00:00,31.53282,V ugm-3,No data,null
29/04/2016,23:00:00,33.25551,V ugm-3,No data,null
29/04/2016,24:00:00,22.26867,V ugm-3,No data,null
30/04/2016,01:00:00,19.99455,V ugm-3,No data,null
30/04/2016,02:00:00,19.40996,V ugm-3,No data,null
30/04/2016,03:00:00,21.47833,V ugm-3,No data,null
30/04/2016,04:00:00,22.3031,V ugm-3,No data,null
30/04/2016,05:00:00,19.82545,V ugm-3,No data,null
30/04/2016,06:00:00,No data,V ugm-3,No data,null
30/04/2016,07:00:00,14.79462,V ugm-3,No data,null
30/04/2016,08:00:00,9.11211,V ugm-3,No data,null
30/04/2016,09:00:00,7.01457,V ugm-3,No data,null
30/04/2016,10:00:00,4.07888,V ugm-3,No data,null
30/04/2016,11:00:00,2.93569,V ugm-3,No data,null
30/04/2016,12:00:00,3.31532,V ugm-3,No data,null
30/04/2016,13:00:00,6.04924,V ugm-3,No data,null
30/04/2016,14:00:00,1.59789,V ugm-3,No data,null
30/04/2016,15:00:00,1.53287,V ugm-3,No data,null
30/04/2016,16:00:00,1.40521,V ugm-3,No data,null
30/04/2016,17:00:00,1.78532,V ugm-3,No data,null
30/04/2016,18:00:00,1.46593,V ugm-3,No data,null
30/04/2016,19:00:00,3.31197,V ugm-3,No data,null
30/04/2016,20:00:00,9.09394,V ugm-3,No data,null
30/04/2016,21:00:00,8.96341,V ugm-3,No data,null
30/04/2016,22:00:00,11.63135,V ugm-3,No data,null
30/04/2016,23:00:00,17.41905,V ugm-3,No data,null
30/04/2016,24:00:00,25.63419,V ugm-3,No data,null
01/05/2016,01:00:00,29.79803,V ugm-3,No data,null
01/05/2016,02:00:00,49.01483,V ugm-3,No data,null
01/05/2016,03:00:00,46.195,V ugm-3,No data,null
01/05/2016,04:00:00,56.26623,V ugm-3,No data,null
01/05/2016,05:00:00,47.41231,V ugm-3,No data,null
01/05/2016,06:00:00,44.90311,V ugm-3,No data,null
01/05/2016,07:00:00,25.90194,V ugm-3,No data,null
01/05/2016,08:00:00,16.38726,V ugm-3,No data,null
01/05/2016,09:00:00,10.20558,V ugm-3,No data,null
01/05/2016,10:00:00,7.65574,V ugm-3,No data,null
01/05/2016,11:00:00,9.56298,V ugm-3,No data,null
01/05/2016,12:00:00,12.49388,V ugm-3,No data,null
01/05/2016,13:00:00,19.04037,V ugm-3,No data,null
01/05/2016,14:00:00,10.83623,V ugm-3,No data,null
01/05/2016,15:00:00,8.60529,V ugm-3,No data,null
01/05/2016,16:00:00,13.31339,V ugm-3,No data,null
01/05/2016,17:00:00,14.40113,V ugm-3,No data,null
01/05/2016,18:00:00,14.89646,V ugm-3,No data,null
01/05/2016,19:00:00,19.80059,V ugm-3,No data,null
01/05/2016,20:00:00,22.9763,V ugm-3,No data,null
01/05/2016,21:00:00,23.99566,V ugm-3,No data,null
01/05/2016,22:00:00,18.20796,V ugm-3,No data,null
01/05/2016,23:00:00,18.0846,V ugm-3,No data,null
01/05/2016,24:00:00,22.0363,V ugm-3,No data,null
02/05/2016,01:00:00,19.81605,V ugm-3,No data,null
02/05/2016,02:00:00,17.52105,V ugm-3,No data,null
02/05/2016,03:00:00,14.66983,V ugm-3,No data,null
02/05/2016,04:00:00,14.5503,V ugm-3,No data,null
02/05/2016,05:00:00,7.4664,V ugm-3,No data,null
02/05/2016,06:00:00,11.0466,V ugm-3,No data,null
02/05/2016,07:00:00,14.35762,V ugm-3,No data,null
02/05/2016,08:00:00,6.38727,V ugm-3,No data,null
02/05/2016,09:00:00,9.70642,V ugm-3,No data,null
02/05/2016,10:00:00,13.79247,V ugm-3,No data,null
02/05/2016,11:00:00,15.97942,V ugm-3,No data,null
02/05/2016,12:00:00,34.31216,V ugm-3,No data,null
02/05/2016,13:00:00,8.81376,V ugm-3,No data,null
02/05/2016,14:00:00,8.81471,V ugm-3,No data,null
02/05/2016,15:00:00,8.76068,V ugm-3,No data,null
02/05/2016,16:00:00,7.41333,V ugm-3,No data,null
02/05/2016,17:00:00,6.5221,V ugm-3,No data,null
02/05/2016,18:00:00,6.44991,V ugm-3,No data,null
02/05/2016,19:00:00,6.57374,V ugm-3,No data,null
02/05/2016,20:00:00,9.18239,V ugm-3,No data,null
02/05/2016,21:00:00,11.28566,V ugm-3,No data,null
02/05/2016,22:00:00,12.43173,V ugm-3,No data,null
02/05/2016,23:00:00,16.25577,V ugm-3,No data,null
02/05/2016,24:00:00,19.54814,V ugm-3,No data,null
03/05/2016,01:00:00,12.51731,V ugm-3,No data,null
03/05/2016,02:00:00,17.80091,V ugm-3,No data,null
03/05/2016,03:00:00,16.5436,V ugm-3,No data,null
03/05/2016,04:00:00,16.24334,V ugm-3,No data,null
03/05/2016,05:00:00,16.80275,V ugm-3,No data,null
03/05/2016,06:00:00,24.80608,V ugm-3,No data,null
03/05/2016,07:00:00,27.12642,V ugm-3,No data,null
03/05/2016,08:00:00,29.52565,V ugm-3,No data,null
03/05/2016,09:00:00,24.98538,V ugm-3,No data,null
03/05/2016,10:00:00,16.71621,V ugm-3,No data,null
03/05/2016,11:00:00,12.47715,V ugm-3,No data,null
03/05/2016,12:00:00,11.84603,V ugm-3,No data,null
03/05/2016,13:00:00,12.03584,V ugm-3,No data,null
03/05/2016,14:00:00,10.31077,V ugm-3,No data,null
03/05/2016,15:00:00,11.64713,V ugm-3,No data,null
03/05/2016,16:00:00,12.85726,V ugm-3,No data,null
03/05/2016,17:00:00,13.87806,V ugm-3,No data,null
03/05/2016,18:00:00,13.29618,V ugm-3,No data,null
03/05/2016,19:00:00,10.86204,V ugm-3,No data,null
03/05/2016,20:00:00,16.15871,V ugm-3,No data,null
03/05/2016,21:00:00,18.00858,V ugm-3,No data,null
03/05/2016,22:00:00,21.16468,V ugm-3,No data,null
03/05/2016,23:00:00,17.87901,V ugm-3,No data,null
03/05/2016,24:00:00,31.81396,V ugm-3,No data,null
04/05/2016,01:00:00,28.1214,V ugm-3,No data,null
04/05/2016,02:00:00,60.7614,V ugm-3,No data,null
04/05/2016,03:00:00,28.68463,V ugm-3,No data,null
04/05/2016,04:00:00,35.71355,V ugm-3,No data,null
04/05/2016,05:00:00,33.41424,V ugm-3,No data,null
04/05/2016,06:00:00,35.99516,V ugm-3,No data,null
04/05/2016,07:00:00,45.20194,V ugm-3,No data,null
04/05/2016,08:00:00,20.33131,V ugm-3,No data,null
04/05/2016,09:00:00,15.26701,V ugm-3,No data,null
04/05/2016,10:00:00,13.3416,V ugm-3,No data,null
04/05/2016,11:00:00,11.92635,V ugm-3,No data,null
04/05/2016,12:00:00,10.31603,V ugm-3,No data,null
04/05/2016,13:00:00,10.9548,V ugm-3,No data,null
04/05/2016,14:00:00,12.80801,V ugm-3,No data,null
04/05/2016,15:00:00,13.06142,V ugm-3,No data,null
04/05/2016,16:00:00,12.48193,V ugm-3,No data,null
04/05/2016,17:00:00,14.33275,V ugm-3,No data,null
04/05/2016,18:00:00,15.22207,V ugm-3,No data,null
04/05/2016,19:00:00,16.62536,V ugm-3,No data,null
04/05/2016,20:00:00,21.93829,V ugm-3,No data,null
04/05/2016,21:00:00,24.31983,V ugm-3,No data,null
04/05/2016,22:00:00,35.94592,V ugm-3,No data,null
04/05/2016,23:00:00,28.74822,V ugm-3,No data,null
04/05/2016,24:00:00,21.13073,V ugm-3,No data,null
05/05/2016,01:00:00,32.6859,V ugm-3,No data,null
05/05/2016,02:00:00,11.883,V ugm-3,No data,null
05/05/2016,03:00:00,16.46758,V ugm-3,No data,null
05/05/2016,04:00:00,17.81255,V ugm-3,No data,null
05/05/2016,05:00:00,40.21127,V ugm-3,No data,null
05/05/2016,06:00:00,46.12042,V ugm-3,No data,null
05/05/2016,07:00:00,48.14288,V ugm-3,No data,null
05/05/2016,08:00:00,38.39822,V ugm-3,No data,null
05/05/2016,09:00:00,25.98275,V ugm-3,No data,null
05/05/2016,10:00:00,23.65858,V ugm-3,No data,null
05/05/2016,11:00:00,25.45777,V ugm-3,No data,null
05/05/2016,12:00:00,16.23952,V ugm-3,No data,null
05/05/2016,13:00:00,13.08437,V ugm-3,No data,null
05/05/2016,14:00:00,12.88738,V ugm-3,No data,null
05/05/2016,15:00:00,12.63015,V ugm-3,No data,null
05/05/2016,16:00:00,12.04684,V ugm-3,No data,null
05/05/2016,17:00:00,14.03106,V ugm-3,No data,null
05/05/2016,18:00:00,18.65118,V ugm-3,No data,null
05/05/2016,19:00:00,23.6342,V ugm-3,No data,null
05/05/2016,20:00:00,29.13981,V ugm-3,No data,null
05/05/2016,21:00:00,38.10943,V ugm-3,No data,null
05/05/2016,22:00:00,30.42118,V ugm-3,No data,null
05/05/2016,23:00:00,45.73074,V ugm-3,No data,null
05/05/2016,24:00:00,89.23725,V ugm-3,No data,null
06/05/2016,01:00:00,71.34709,V ugm-3,No data,null
06/05/2016,02:00:00,47.27955,V ugm-3,No data,null
06/05/2016,03:00:00,22.7162,V ugm-3,No data,null
06/05/2016,04:00:00,21.48933,V ugm-3,No data,null
06/05/2016,05:00:00,30.99302,V ugm-3,No data,null
06/05/2016,06:00:00,43.34538,V ugm-3,No data,null
06/05/2016,07:00:00,58.13378,V ugm-3,No data,null
06/05/2016,08:00:00,52.90023,V ugm-3,No data,null
06/05/2016,09:00:00,45.4716,V ugm-3,No data,null
06/05/2016,10:00:00,32.99493,V ugm-3,No data,null
06/05/2016,11:00:00,32.87779,V ugm-3,No data,null
06/05/2016,12:00:00,29.34062,V ugm-3,No data,null
06/05/2016,13:00:00,21.97032,V ugm-3,No data,null
06/05/2016,14:00:00,21.58065,V ugm-3,No data,null
06/05/2016,15:00:00,22.60049,V ugm-3,No data,null
06/05/2016,16:00:00,27.35162,V ugm-3,No data,null
06/05/2016,17:00:00,24.77596,V ugm-3,No data,null
06/05/2016,18:00:00,29.13933,V ugm-3,No data,null
06/05/2016,19:00:00,28.10801,V ugm-3,No data,null
06/05/2016,20:00:00,46.07691,V ugm-3,No data,null
06/05/2016,21:00:00,49.31907,V ugm-3,No data,null
06/05/2016,22:00:00,57.72642,V ugm-3,No data,null
06/05/2016,23:00:00,50.73337,V ugm-3,No data,null
06/05/2016,24:00:00,50.42498,V ugm-3,No data,null
07/05/2016,01:00:00,42.56333,V ugm-3,No data,null
07/05/2016,02:00:00,28.45226,V ugm-3,No data,null
07/05/2016,03:00:00,23.05949,V ugm-3,No data,null
07/05/2016,04:00:00,21.51849,V ugm-3,No data,null
07/05/2016,05:00:00,19.39849,V ugm-3,No data,null
07/05/2016,06:00:00,35.16657,V ugm-3,No data,null
07/05/2016,07:00:00,32.68319,V ugm-3,No data,null
07/05/2016,08:00:00,32.49098,V ugm-3,No data,null
07/05/2016,09:00:00,39.39511,V ugm-3,No data,null
07/05/2016,10:00:00,33.63083,V ugm-3,No data,null
07/05/2016,11:00:00,26.27345,V ugm-3,No data,null
07/05/2016,12:00:00,24.64973,V ugm-3,No data,null
07/05/2016,13:00:00,17.57348,V ugm-3,No data,null
07/05/2016,14:00:00,14.47715,V ugm-3,No data,null
07/05/2016,15:00:00,12.98396,V ugm-3,No data,null
07/05/2016,16:00:00,18.89502,V ugm-3,No data,null
07/05/2016,17:00:00,14.85487,V ugm-3,No data,null
07/05/2016,18:00:00,13.94786,V ugm-3,No data,null
07/05/2016,19:00:00,19.80155,V ugm-3,No data,null
07/05/2016,20:00:00,21.00738,V ugm-3,No data,null
